particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
1794,32,0,-392.910452615,455.2278431268,987.1949348927,987.1949348927,-0.7053292141,0.8171976456,843.7157332058,0.3548,0
1794,13,0,-392.910452615,455.2278431268,987.1949348927,987.1949348927,-0.2570306022,0.3990418099,280.3638196141,0.1056580002,-1
1794,-13,0,-392.910452615,455.2278431268,987.1949348927,987.1949348927,-0.4482986118,0.4181558357,563.3519134926,0.1056579999,1
1795,32,0,-251.9619615341,266.5604743919,10802.5055501214,10802.5055501214,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1795,13,0,-251.9619615341,266.5604743919,10802.5055501214,10802.5055501214,0.0581286023,0.0567443732,140.8708687255,0.105658,-1
1795,-13,0,-251.9619615341,266.5604743919,10802.5055501214,10802.5055501214,-0.1793163442,0.071464908,85.1880106432,0.105658,1
1796,32,0,-331.4946822651,183.6294614571,9448.827075947,9448.827075947,-0.6653411634,0.3685616876,943.3344289586,0.3548,0
1796,13,0,-331.4946822651,183.6294614571,9448.827075947,9448.827075947,-0.4111065227,0.0664923059,505.6175770582,0.1056580002,-1
1796,-13,0,-331.4946822651,183.6294614571,9448.827075947,9448.827075947,-0.2542346405,0.3020693816,437.7168516237,0.1056580002,1
1797,32,0,-251.9619615341,266.5604743919,9292.7762319734,9292.7762319734,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1797,13,0,-251.9619615341,266.5604743919,9292.7762319734,9292.7762319734,-0.0007073676,0.0531638689,26.0031173787,0.105658,-1
1797,-13,0,-251.9619615341,266.5604743919,9292.7762319734,9292.7762319734,-0.1204803742,0.0750454122,200.0557619901,0.105658,1
1798,32,0,-331.4946822651,183.6294614571,13416.4957533078,13416.4957533078,-0.6653411634,0.3685616876,943.3344289586,0.3548,0
1798,13,0,-331.4946822651,183.6294614571,13416.4957533078,13416.4957533078,-0.5766834301,0.3550355742,705.3732420994,0.1056579991,-1
1798,-13,0,-331.4946822651,183.6294614571,13416.4957533078,13416.4957533078,-0.0886577331,0.0135261133,237.9611865824,0.105658,1
1799,32,0,-375.0435072785,538.1056376252,2216.9826678586,2216.9826678586,-0.6280402707,0.9011008157,787.0524925762,0.3547999999,0
1799,13,0,-375.0435072785,538.1056376252,2216.9826678586,2216.9826678586,-0.5688164851,0.6405709429,616.7989147559,0.1056579994,-1
1799,-13,0,-375.0435072785,538.1056376252,2216.9826678586,2216.9826678586,-0.0592237852,0.2605298721,170.2535772538,0.1056579999,1
1800,32,0,-283.9818322738,307.7088958334,1936.0914054085,1936.0914054085,-0.1527451645,0.1655072281,252.7986622353,0.3548,0
1800,13,0,-283.9818322738,307.7088958334,1936.0914054085,1936.0914054085,0.056925046,0.1384023156,117.7096152833,0.105658,-1
1800,-13,0,-283.9818322738,307.7088958334,1936.0914054085,1936.0914054085,-0.2096702104,0.0271049126,135.0890469543,0.105658,1
1801,32,0,-122.558118382,346.4712029408,3154.1145401504,3154.1145401504,-0.1461967851,0.4132975984,560.6522838787,0.3548000001,0
1801,13,0,-122.558118382,346.4712029408,3154.1145401504,3154.1145401504,-0.2039777902,0.1578365756,250.4022269044,0.1056580001,-1
1801,-13,0,-122.558118382,346.4712029408,3154.1145401504,3154.1145401504,0.0577810051,0.2554610228,310.2500570336,0.1056579999,1
1802,32,0,-213.11798325,182.4997886,4241.494324425,4241.494324425,-0.6596854394,0.5649098747,1454.8380749862,0.3547999994,0
1802,13,0,-213.11798325,182.4997886,4241.494324425,4241.494324425,-0.1492535958,0.3052543872,550.1204669453,0.1056580005,-1
1802,-13,0,-213.11798325,182.4997886,4241.494324425,4241.494324425,-0.5104318424,0.2596554866,904.7176054445,0.1056579988,1
1803,32,0,-251.9619615341,266.5604743919,6689.8654229137,6689.8654229137,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1803,13,0,-251.9619615341,266.5604743919,6689.8654229137,6689.8654229137,-0.0264008145,-0.0372956296,29.2540472454,0.105658,-1
1803,-13,0,-251.9619615341,266.5604743919,6689.8654229137,6689.8654229137,-0.0947869274,0.1655049107,196.8048321233,0.105658,1
1804,32,0,-136.9306550049,451.225042794,6155.3178177468,6155.3178177468,-0.3497536213,1.1525366085,1200.4923366948,0.3548000007,0
1804,13,0,-136.9306550049,451.225042794,6155.3178177468,6155.3178177468,-0.3274925373,0.8189328875,941.9570141819,0.105658001,-1
1804,-13,0,-136.9306550049,451.225042794,6155.3178177468,6155.3178177468,-0.0222610842,0.333603722,258.5353235306,0.105658,1
1805,32,0,-392.910452615,455.2278431268,10871.8430179241,10871.8430179241,-0.7053292141,0.8171976456,843.7157332058,0.3548,0
1805,13,0,-392.910452615,455.2278431268,10871.8430179241,10871.8430179241,-0.4804534838,0.3438431325,467.9058060849,0.1056580003,-1
1805,-13,0,-392.910452615,455.2278431268,10871.8430179241,10871.8430179241,-0.2248757302,0.473354513,375.8099270217,0.105658,1
1806,32,0,-251.9619615341,266.5604743919,8774.3309242542,8774.3309242542,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1806,13,0,-251.9619615341,266.5604743919,8774.3309242542,8774.3309242542,0.0775070921,0.031646802,113.9970230779,0.105658,-1
1806,-13,0,-251.9619615341,266.5604743919,8774.3309242542,8774.3309242542,-0.1986948339,0.0965624791,112.0618562909,0.105658,1
1807,32,0,-392.910452615,455.2278431268,7469.2699353222,7469.2699353222,-0.7053292141,0.8171976456,843.7157332058,0.3548,0
1807,13,0,-392.910452615,455.2278431268,7469.2699353222,7469.2699353222,-0.144709749,0.2813764178,185.5895362452,0.1056580001,-1
1807,-13,0,-392.910452615,455.2278431268,7469.2699353222,7469.2699353222,-0.560619465,0.5358212277,658.1261968614,0.1056580002,1
1808,32,0,-268.5394918277,382.0274248733,18038.5591405468,18038.5591405468,-0.5870558438,0.835152516,1027.4699065737,0.3547999994,0
1808,13,0,-268.5394918277,382.0274248733,18038.5591405468,18038.5591405468,-0.1086347819,0.1552899475,316.7868883075,0.105658,-1
1808,-13,0,-268.5394918277,382.0274248733,18038.5591405468,18038.5591405468,-0.4784210613,0.6798625678,710.6830173503,0.1056579988,1
1809,32,0,-419.4597135834,468.0155116376,1787.3975643874,1787.3975643874,-0.3221137637,0.3594009938,360.9249327831,0.3548,0
1809,13,0,-419.4597135834,468.0155116376,1787.3975643874,1787.3975643874,-0.3040982382,0.2884739771,320.798106312,0.1056580001,-1
1809,-13,0,-419.4597135834,468.0155116376,1787.3975643874,1787.3975643874,-0.0180155254,0.0709270166,40.1268264631,0.105658,1
1810,32,0,-140.2118877858,230.3841349398,14746.7329966427,14746.7329966427,-0.0668717423,0.1098779051,224.1587313187,0.3548,0
1810,13,0,-140.2118877858,230.3841349398,14746.7329966427,14746.7329966427,0.0050903809,-0.0084044705,23.2447780757,0.105658,-1
1810,-13,0,-140.2118877858,230.3841349398,14746.7329966427,14746.7329966427,-0.0719621232,0.1182823756,200.9139532429,0.105658,1
1811,32,0,-279.216729457,396.9129717733,17180.3286540126,17180.3286540126,-0.8763291961,1.2457220101,1475.107608945,0.3548000013,0
1811,13,0,-279.216729457,396.9129717733,17180.3286540126,17180.3286540126,-0.3579503481,0.664010509,621.3449741538,0.1056579999,-1
1811,-13,0,-279.216729457,396.9129717733,17180.3286540126,17180.3286540126,-0.5183788491,0.5817115028,853.762636724,0.1056580005,1
1812,32,0,-368.551356149,414.2609908935,2477.4852785695,2477.4852785695,-0.2872914557,0.3229228197,366.3722353426,0.3548,0
1812,13,0,-368.551356149,414.2609908935,2477.4852785695,2477.4852785695,-0.1139163317,0.3064446035,264.4460386307,0.105658,-1
1812,-13,0,-368.551356149,414.2609908935,2477.4852785695,2477.4852785695,-0.1733751241,0.0164782162,101.9261967763,0.105658,1
1813,32,0,-251.9619615341,266.5604743919,19284.4958474313,19284.4958474313,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1813,13,0,-251.9619615341,266.5604743919,19284.4958474313,19284.4958474313,-0.1913197057,0.010002612,109.7557127459,0.105658,-1
1813,-13,0,-251.9619615341,266.5604743919,19284.4958474313,19284.4958474313,0.0701319638,0.1182066691,116.3031666228,0.105658,1
1814,32,0,-260.7654093819,530.4090295038,15565.5833709251,15565.5833709251,-0.2380439802,0.4841925807,429.0472074996,0.3547999999,0
1814,13,0,-260.7654093819,530.4090295038,15565.5833709251,15565.5833709251,-0.0655459765,0.0386816938,49.7680080309,0.105658,-1
1814,-13,0,-260.7654093819,530.4090295038,15565.5833709251,15565.5833709251,-0.1724980038,0.4455108869,379.2791994562,0.1056580003,1
1815,32,0,-260.7654093819,530.4090295038,9257.4812992737,9257.4812992737,-0.2380439802,0.4841925807,429.0472074996,0.3547999999,0
1815,13,0,-260.7654093819,530.4090295038,9257.4812992737,9257.4812992737,-0.2127239925,0.4802136158,345.9631509601,0.105658,-1
1815,-13,0,-260.7654093819,530.4090295038,9257.4812992737,9257.4812992737,-0.0253199877,0.0039789649,83.084056527,0.105658,1
1816,32,0,-208.6242759644,438.3758524341,13308.0887061227,13308.0887061227,-0.4915147376,1.0328049844,1107.3108611885,0.3548,0
1816,13,0,-208.6242759644,438.3758524341,13308.0887061227,13308.0887061227,-0.432654338,0.727210218,711.2032801154,0.1056580005,-1
1816,-13,0,-208.6242759644,438.3758524341,13308.0887061227,13308.0887061227,-0.0588603994,0.305594766,396.1075806664,0.1056579999,1
1817,32,0,-133.237908394,240.6351946012,9700.2255652482,9700.2255652482,-0.0611832733,0.1105004503,215.8255019532,0.3548,0
1817,13,0,-133.237908394,240.6351946012,9700.2255652482,9700.2255652482,-0.0155836741,0.1360440817,52.2777722431,0.105658,-1
1817,-13,0,-133.237908394,240.6351946012,9700.2255652482,9700.2255652482,-0.0455995992,-0.0255436314,163.5477297131,0.105658,1
1818,32,0,-94.8435622745,272.7981536905,19574.6552013929,19574.6552013929,-0.0669412641,0.1925428866,331.7293592227,0.3548,0
1818,13,0,-94.8435622745,272.7981536905,19574.6552013929,19574.6552013929,-0.0159970999,0.2545453258,231.1808499498,0.1056580001,-1
1818,-13,0,-94.8435622745,272.7981536905,19574.6552013929,19574.6552013929,-0.0509441642,-0.0620024391,100.5485092659,0.105658,1
1819,32,0,-187.3586769482,385.2617523812,19312.4858477127,19312.4858477127,-0.0947263707,0.1947838668,237.6265404219,0.3548,0
1819,13,0,-187.3586769482,385.2617523812,19312.4858477127,19312.4858477127,-0.0122130423,0.1307043041,46.4212446679,0.105658,-1
1819,-13,0,-187.3586769482,385.2617523812,19312.4858477127,19312.4858477127,-0.0825133284,0.0640795626,191.2052957454,0.105658,1
1820,32,0,-279.216729457,396.9129717733,19892.7826099838,19892.7826099838,-0.8763291961,1.2457220101,1475.107608945,0.3548000013,0
1820,13,0,-279.216729457,396.9129717733,19892.7826099838,19892.7826099838,-0.4609730572,0.4586603558,548.7232705335,0.1056579996,-1
1820,-13,0,-279.216729457,396.9129717733,19892.7826099838,19892.7826099838,-0.41535614,0.7870616559,926.3843403443,0.1056580005,1
1821,32,0,-464.75012094,188.6611464501,8104.1102916164,8104.1102916164,-0.9643611827,0.3914737794,975.2547346662,0.3548000002,0
1821,13,0,-464.75012094,188.6611464501,8104.1102916164,8104.1102916164,-0.7031702541,0.146400939,652.7738510937,0.1056580002,-1
1821,-13,0,-464.75012094,188.6611464501,8104.1102916164,8104.1102916164,-0.2611909292,0.2450728406,322.4808840532,0.105658,1
1822,32,0,-251.9619615341,266.5604743919,6408.4307532339,6408.4307532339,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1822,13,0,-251.9619615341,266.5604743919,6408.4307532339,6408.4307532339,-0.1569426565,-0.0351989464,131.0239415543,0.105658,-1
1822,-13,0,-251.9619615341,266.5604743919,6408.4307532339,6408.4307532339,0.0357549147,0.1634082275,95.0349378145,0.105658,1
1823,32,0,-208.6242759644,438.3758524341,9766.3666071422,9766.3666071422,-0.4915147376,1.0328049844,1107.3108611885,0.3548,0
1823,13,0,-208.6242759644,438.3758524341,9766.3666071422,9766.3666071422,-0.4343176597,0.6054446245,718.7906095197,0.1056580005,-1
1823,-13,0,-208.6242759644,438.3758524341,9766.3666071422,9766.3666071422,-0.0571970778,0.4273603595,388.5202512621,0.105658,1
1824,32,0,-187.3586769482,385.2617523812,4776.0011112382,4776.0011112382,-0.0947263707,0.1947838668,237.6265404219,0.3548,0
1824,13,0,-187.3586769482,385.2617523812,4776.0011112382,4776.0011112382,0.0258915233,0.0885816539,36.2093437148,0.105658,-1
1824,-13,0,-187.3586769482,385.2617523812,4776.0011112382,4776.0011112382,-0.120617894,0.1062022128,201.4171966985,0.105658,1
1825,32,0,-187.3586769482,385.2617523812,3222.3549993036,3222.3549993036,-0.0947263707,0.1947838668,237.6265404219,0.3548,0
1825,13,0,-187.3586769482,385.2617523812,3222.3549993036,3222.3549993036,-0.1837734037,0.1616368742,133.0536408743,0.105658,-1
1825,-13,0,-187.3586769482,385.2617523812,3222.3549993036,3222.3549993036,0.0890470331,0.0331469926,104.572899539,0.105658,1
1826,32,0,-441.3018007558,339.4441720147,11040.6079911208,11040.6079911208,-0.2316512781,0.1781834476,246.7157408719,0.3548,0
1826,13,0,-441.3018007558,339.4441720147,11040.6079911208,11040.6079911208,-0.2090338314,0.0319521393,85.8459021345,0.105658,-1
1826,-13,0,-441.3018007558,339.4441720147,11040.6079911208,11040.6079911208,-0.0226174468,0.1462313083,160.8698387398,0.105658,1
1827,32,0,-106.6886171214,432.7668616028,16107.3501042967,16107.3501042967,-0.2666594673,1.0816653536,1174.7265358945,0.3548000004,0
1827,13,0,-106.6886171214,432.7668616028,16107.3501042967,16107.3501042967,-0.264480256,0.9842614433,1044.0909872833,0.1056579994,-1
1827,-13,0,-106.6886171214,432.7668616028,16107.3501042967,16107.3501042967,-0.0021792112,0.0974039098,130.6355480842,0.105658,1
1828,32,0,-94.8435622745,272.7981536905,3904.9799872002,3904.9799872002,-0.0669412641,0.1925428866,331.7293592227,0.3548,0
1828,13,0,-94.8435622745,272.7981536905,3904.9799872002,3904.9799872002,-0.1357545508,-0.0077042363,132.9573839444,0.105658,-1
1828,-13,0,-94.8435622745,272.7981536905,3904.9799872002,3904.9799872002,0.0688132866,0.2002471229,198.7719752713,0.105658,1
1829,32,0,-441.3018007558,339.4441720147,17038.1852684219,17038.1852684219,-0.2316512781,0.1781834476,246.7157408719,0.3548,0
1829,13,0,-441.3018007558,339.4441720147,17038.1852684219,17038.1852684219,-0.0947951403,0.1518033394,62.5713168916,0.105658,-1
1829,-13,0,-441.3018007558,339.4441720147,17038.1852684219,17038.1852684219,-0.1368561379,0.0263801083,184.1444239828,0.105658,1
1830,32,0,-140.2118877858,230.3841349398,7623.3783139732,7623.3783139732,-0.0668717423,0.1098779051,224.1587313187,0.3548,0
1830,13,0,-140.2118877858,230.3841349398,7623.3783139732,7623.3783139732,-0.0543958205,0.0665323947,199.8335435327,0.1056579999,-1
1830,-13,0,-140.2118877858,230.3841349398,7623.3783139732,7623.3783139732,-0.0124759218,0.0433455104,24.3251877858,0.105658,1
1831,32,0,-251.9619615341,266.5604743919,17991.5048279187,17991.5048279187,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1831,13,0,-251.9619615341,266.5604743919,17991.5048279187,17991.5048279187,-0.0508526991,0.159405239,191.172806919,0.105658,-1
1831,-13,0,-251.9619615341,266.5604743919,17991.5048279187,17991.5048279187,-0.0703350428,-0.0311959579,34.8860724497,0.105658,1
1832,32,0,-251.9619615341,266.5604743919,1142.0455053435,1142.0455053435,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1832,13,0,-251.9619615341,266.5604743919,1142.0455053435,1142.0455053435,-0.1025827105,0.1977875983,180.2933501404,0.105658,-1
1832,-13,0,-251.9619615341,266.5604743919,1142.0455053435,1142.0455053435,-0.0186050313,-0.0695783172,45.7655292284,0.105658,1
1833,32,0,-125.3861386402,506.044662108,14816.1992332534,14816.1992332534,-0.259829793,1.0486444611,973.9513794325,0.3548,0
1833,13,0,-125.3861386402,506.044662108,14816.1992332534,14816.1992332534,-0.214050857,0.4035058074,335.6867740698,0.1056579999,-1
1833,-13,0,-125.3861386402,506.044662108,14816.1992332534,14816.1992332534,-0.0457789359,0.6451386535,638.2646051865,0.1056579994,1
1834,32,0,-94.8435622745,272.7981536905,7351.2952105675,7351.2952105675,-0.0669412641,0.1925428866,331.7293592227,0.3548,0
1834,13,0,-94.8435622745,272.7981536905,7351.2952105675,7351.2952105675,-0.0687543752,0.1612792382,298.3948368223,0.1056580003,-1
1834,-13,0,-94.8435622745,272.7981536905,7351.2952105675,7351.2952105675,0.0018131111,0.0312636484,33.3345223934,0.105658,1
1835,32,0,-92.1318069045,397.2599890578,2263.2303174776,2263.2303174776,-0.1343729574,0.5793981622,685.4884552078,0.3548,0
1835,13,0,-92.1318069045,397.2599890578,2263.2303174776,2263.2303174776,0.0298015234,0.1978510924,354.7348752337,0.1056580001,-1
1835,-13,0,-92.1318069045,397.2599890578,2263.2303174776,2263.2303174776,-0.1641744808,0.3815470698,330.7535800643,0.105658,1
1836,32,0,-175.5513682532,427.2977796528,15424.0986752146,15424.0986752146,-0.1199066445,0.2918566998,321.0235470786,0.3548,0
1836,13,0,-175.5513682532,427.2977796528,15424.0986752146,15424.0986752146,0.0778948069,0.0495254508,116.7442646148,0.105658,-1
1836,-13,0,-175.5513682532,427.2977796528,15424.0986752146,15424.0986752146,-0.1978014515,0.242331249,204.2792824689,0.105658,1
1837,32,0,-133.237908394,240.6351946012,12146.1649774226,12146.1649774226,-0.0611832733,0.1105004503,215.8255019532,0.3548,0
1837,13,0,-133.237908394,240.6351946012,12146.1649774226,12146.1649774226,-0.0799609668,0.036446225,185.2062139812,0.105658,-1
1837,-13,0,-133.237908394,240.6351946012,12146.1649774226,12146.1649774226,0.0187776935,0.0740542253,30.619287975,0.105658,1
1838,32,0,-187.3586769482,385.2617523812,5824.4734636342,5824.4734636342,-0.0947263707,0.1947838668,237.6265404219,0.3548,0
1838,13,0,-187.3586769482,385.2617523812,5824.4734636342,5824.4734636342,0.0109572541,-0.0564699976,83.0789271053,0.105658,-1
1838,-13,0,-187.3586769482,385.2617523812,5824.4734636342,5824.4734636342,-0.1056836248,0.2512538643,154.547613308,0.1056579999,1
1839,32,0,-133.237908394,240.6351946012,3092.477052533,3092.477052533,-0.0611832733,0.1105004503,215.8255019532,0.3548,0
1839,13,0,-133.237908394,240.6351946012,3092.477052533,3092.477052533,0.1059963839,0.0168100171,68.1236930121,0.105658,-1
1839,-13,0,-133.237908394,240.6351946012,3092.477052533,3092.477052533,-0.1671796572,0.0936904332,147.7018089441,0.105658,1
1840,32,0,-187.3586769482,385.2617523812,15028.1038907709,15028.1038907709,-0.0947263707,0.1947838668,237.6265404219,0.3548,0
1840,13,0,-187.3586769482,385.2617523812,15028.1038907709,15028.1038907709,-0.0249966272,0.1240662986,43.9379397533,0.105658,-1
1840,-13,0,-187.3586769482,385.2617523812,15028.1038907709,15028.1038907709,-0.0697297435,0.0707175682,193.68860066,0.105658,1
1841,32,0,-94.8435622745,272.7981536905,12172.3225144369,12172.3225144369,-0.0669412641,0.1925428866,331.7293592227,0.3548,0
1841,13,0,-94.8435622745,272.7981536905,12172.3225144369,12172.3225144369,-0.0319239758,0.0459720588,256.2815187046,0.1056580002,-1
1841,-13,0,-94.8435622745,272.7981536905,12172.3225144369,12172.3225144369,-0.0350172883,0.1465708278,75.4478405111,0.105658,1
1842,32,0,-140.2118877858,230.3841349398,15808.8950566814,15808.8950566814,-0.0668717423,0.1098779051,224.1587313187,0.3548,0
1842,13,0,-140.2118877858,230.3841349398,15808.8950566814,15808.8950566814,0.0992093219,0.1025072543,92.5061074916,0.105658,-1
1842,-13,0,-140.2118877858,230.3841349398,15808.8950566814,15808.8950566814,-0.1660810642,0.0073706508,131.652623827,0.105658,1
1843,32,0,-283.9818322738,307.7088958334,18198.4791518507,18198.4791518507,-0.1527451645,0.1655072281,252.7986622353,0.3548,0
1843,13,0,-283.9818322738,307.7088958334,18198.4791518507,18198.4791518507,-0.1610125058,-0.007342421,166.3010875982,0.105658,-1
1843,-13,0,-283.9818322738,307.7088958334,18198.4791518507,18198.4791518507,0.0082673414,0.1728496491,86.4975746394,0.105658,1
1844,32,0,-248.0761479836,343.3204769586,15862.994958993,15862.994958993,-1.1457270365,1.585608112,2170.671027986,0.3548,0
1844,13,0,-248.0761479836,343.3204769586,15862.994958993,15862.994958993,-0.7844113741,0.9138227356,1425.1790717059,0.1056580016,-1
1844,-13,0,-248.0761479836,343.3204769586,15862.994958993,15862.994958993,-0.361315664,0.6717853786,745.4919591876,0.1056579999,1
1845,32,0,-208.6242759644,438.3758524341,16077.3222356482,16077.3222356482,-0.4915147376,1.0328049844,1107.3108611885,0.3548,0
1845,13,0,-208.6242759644,438.3758524341,16077.3222356482,16077.3222356482,-0.0670372082,0.4458835545,395.0666507459,0.1056580003,-1
1845,-13,0,-208.6242759644,438.3758524341,16077.3222356482,16077.3222356482,-0.4244775292,0.5869214295,712.2442100359,0.1056580002,1
1846,32,0,-441.3018007558,339.4441720147,2572.0619179179,2572.0619179179,-0.2316512781,0.1781834476,246.7157408719,0.3548,0
1846,13,0,-441.3018007558,339.4441720147,2572.0619179179,2572.0619179179,0.0163784644,0.149088901,117.9658123503,0.105658,-1
1846,-13,0,-441.3018007558,339.4441720147,2572.0619179179,2572.0619179179,-0.2480297425,0.0290945466,128.7499285241,0.105658,1
1847,32,0,-187.3586769482,385.2617523812,11025.6478706796,11025.6478706796,-0.0947263707,0.1947838668,237.6265404219,0.3548,0
1847,13,0,-187.3586769482,385.2617523812,11025.6478706796,11025.6478706796,-0.1600849759,0.0795695285,78.9411378284,0.105658,-1
1847,-13,0,-187.3586769482,385.2617523812,11025.6478706796,11025.6478706796,0.0653586052,0.1152143382,158.6854025849,0.105658,1
1848,32,0,-260.7654093819,530.4090295038,3665.769430548,3665.769430548,-0.2380439802,0.4841925807,429.0472074996,0.3547999999,0
1848,13,0,-260.7654093819,530.4090295038,3665.769430548,3665.769430548,-0.1103449789,0.3001543453,150.9809834756,0.105658,-1
1848,-13,0,-260.7654093819,530.4090295038,3665.769430548,3665.769430548,-0.1276990013,0.1840382354,278.0662240115,0.1056580001,1
1849,32,0,-331.4946822651,183.6294614571,7876.5904205205,7876.5904205205,-0.6653411634,0.3685616876,943.3344289586,0.3548,0
1849,13,0,-331.4946822651,183.6294614571,7876.5904205205,7876.5904205205,-0.2669694136,0.1029660569,226.0719582922,0.105658,-1
1849,-13,0,-331.4946822651,183.6294614571,7876.5904205205,7876.5904205205,-0.3983717496,0.2655956306,717.2624703897,0.1056580005,1
1850,32,0,-251.9619615341,266.5604743919,13918.5893098299,13918.5893098299,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1850,13,0,-251.9619615341,266.5604743919,13918.5893098299,13918.5893098299,0.0658263893,0.0274687814,41.7634239198,0.105658,-1
1850,-13,0,-251.9619615341,266.5604743919,13918.5893098299,13918.5893098299,-0.1870141312,0.1007404998,184.2954554489,0.105658,1
1851,32,0,-187.3586769482,385.2617523812,10199.940172645,10199.940172645,-0.0947263707,0.1947838668,237.6265404219,0.3548,0
1851,13,0,-187.3586769482,385.2617523812,10199.940172645,10199.940172645,-0.1533712198,0.2184669126,147.4016933064,0.105658,-1
1851,-13,0,-187.3586769482,385.2617523812,10199.940172645,10199.940172645,0.0586448491,-0.0236830458,90.224847107,0.105658,1
1852,32,0,-283.9818322738,307.7088958334,12273.941294178,12273.941294178,-0.1527451645,0.1655072281,252.7986622353,0.3548,0
1852,13,0,-283.9818322738,307.7088958334,12273.941294178,12273.941294178,-0.0997447704,0.2387415175,179.2025576008,0.105658,-1
1852,-13,0,-283.9818322738,307.7088958334,12273.941294178,12273.941294178,-0.053000394,-0.0732342894,73.5961046368,0.105658,1
1853,32,0,-260.7654093819,530.4090295038,16745.5604818101,16745.5604818101,-0.2380439802,0.4841925807,429.0472074996,0.3547999999,0
1853,13,0,-260.7654093819,530.4090295038,16745.5604818101,16745.5604818101,-0.2306453926,0.1940647588,267.5067172202,0.1056580001,-1
1853,-13,0,-260.7654093819,530.4090295038,16745.5604818101,16745.5604818101,-0.0073985876,0.2901278219,161.540490267,0.105658,1
1854,32,0,-251.9619615341,266.5604743919,10336.0340567275,10336.0340567275,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1854,13,0,-251.9619615341,266.5604743919,10336.0340567275,10336.0340567275,-0.1564050419,-0.0295819227,84.7894161152,0.105658,-1
1854,-13,0,-251.9619615341,266.5604743919,10336.0340567275,10336.0340567275,0.0352173,0.1577912039,141.2694632536,0.105658,1
1855,32,0,-251.9619615341,266.5604743919,6721.9626368715,6721.9626368715,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1855,13,0,-251.9619615341,266.5604743919,6721.9626368715,6721.9626368715,-0.0675169228,0.1285389692,52.5496009218,0.105658,-1
1855,-13,0,-251.9619615341,266.5604743919,6721.9626368715,6721.9626368715,-0.0536708191,-0.000329688,173.509278447,0.105658,1
1856,32,0,-248.0761479836,343.3204769586,14583.4032473253,14583.4032473253,-1.1457270365,1.585608112,2170.671027986,0.3548,0
1856,13,0,-248.0761479836,343.3204769586,14583.4032473253,14583.4032473253,-0.8212250095,1.1279117124,1665.958007461,0.1056580082,-1
1856,-13,0,-248.0761479836,343.3204769586,14583.4032473253,14583.4032473253,-0.3245020286,0.4576964017,504.7130234325,0.1056579999,1
1857,32,0,-251.9619615341,266.5604743919,19401.9475437395,19401.9475437395,-0.1211877418,0.1282092811,226.0588793723,0.3548,0
1857,13,0,-251.9619615341,266.5604743919,19401.9475437395,19401.9475437395,-0.0674878656,0.1314130527,199.4944407058,0.105658,-1
1857,-13,0,-251.9619615341,266.5604743919,19401.9475437395,19401.9475437395,-0.0536998762,-0.0032037715,26.564438663,0.105658,1
1858,32,0,-98.3468827828,436.1775949573,18221.1471036374,18221.1471036374,-0.1273598554,0.5648528335,608.653068922,0.3547999999,0
1858,13,0,-98.3468827828,436.1775949573,18221.1471036374,18221.1471036374,-0.1085890863,0.3265518792,466.2808147985,0.1056579999,-1
1858,-13,0,-98.3468827828,436.1775949573,18221.1471036374,18221.1471036374,-0.018770769,0.2383009543,142.3722540508,0.105658,1
1859,32,0,-175.5513682532,427.2977796528,13643.5504102811,13643.5504102811,-0.1199066445,0.2918566998,321.0235470786,0.3548,0
1859,13,0,-175.5513682532,427.2977796528,13643.5504102811,13643.5504102811,0.0176103106,0.2265379098,117.738738748,0.105658,-1
1859,-13,0,-175.5513682532,427.2977796528,13643.5504102811,13643.5504102811,-0.1375169552,0.06531879,203.2848083357,0.105658,1
1860,32,0,-260.7654093819,530.4090295038,5862.0919594426,5862.0919594426,-0.2380439802,0.4841925807,429.0472074996,0.3547999999,0
1860,13,0,-260.7654093819,530.4090295038,5862.0919594426,5862.0919594426,-0.1609214706,0.2055391679,119.0354419695,0.105658,-1
1860,-13,0,-260.7654093819,530.4090295038,5862.0919594426,5862.0919594426,-0.0771225096,0.2786534128,310.0117655177,0.1056580001,1
1861,32,0,-414.7105565317,176.2625934994,1146.0043338864,1146.0043338864,-0.34779042,0.1478198239,394.1580334534,0.3547999999,0
1861,13,0,-414.7105565317,176.2625934994,1146.0043338864,1146.0043338864,-0.3008482223,0.0340356264,184.9876745528,0.105658,-1
1861,-13,0,-414.7105565317,176.2625934994,1146.0043338864,1146.0043338864,-0.0469421977,0.1137841974,209.1703588198,0.105658,1
1862,32,0,-106.6886171214,432.7668616028,15074.6375214001,15074.6375214001,-0.2666594673,1.0816653536,1174.7265358945,0.3548000004,0
1862,13,0,-106.6886171214,432.7668616028,15074.6375214001,15074.6375214001,-0.0120316525,0.5460555798,486.0266333361,0.1056579998,-1
