particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
8606,32,0,-108.2341549582,155.3424184705,19281.2067018754,19281.2067018754,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8606,13,0,-108.2341549582,155.3424184705,19281.2067018754,19281.2067018754,-0.1474358669,0.2690365909,950.5270046006,0.105658001,-1
8606,-13,0,-108.2341549582,155.3424184705,19281.2067018754,19281.2067018754,-1.0919422746,1.5097734156,4431.3945034265,0.1056579729,1
8607,32,0,-108.2341549582,155.3424184705,6564.1797052015,6564.1797052015,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8607,13,0,-108.2341549582,155.3424184705,6564.1797052015,6564.1797052015,-0.4050413233,0.556770577,2044.6029571826,0.1056580038,-1
8607,-13,0,-108.2341549582,155.3424184705,6564.1797052015,6564.1797052015,-0.8343368181,1.2220394296,3337.3185508445,0.1056579994,1
8608,32,0,-108.2341549582,155.3424184705,17175.6875736957,17175.6875736957,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8608,13,0,-108.2341549582,155.3424184705,17175.6875736957,17175.6875736957,-0.5216120347,0.9675028,2877.4075514713,0.1056579861,-1
8608,-13,0,-108.2341549582,155.3424184705,17175.6875736957,17175.6875736957,-0.7177661067,0.8113072065,2504.5139565559,0.1056580082,1
8609,32,0,-108.2341549582,155.3424184705,7255.7998233694,7255.7998233694,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8609,13,0,-108.2341549582,155.3424184705,7255.7998233694,7255.7998233694,-0.6406864724,1.0547719045,2760.621555941,0.1056580038,-1
8609,-13,0,-108.2341549582,155.3424184705,7255.7998233694,7255.7998233694,-0.598691669,0.7240381021,2621.2999520862,0.1056580082,1
8610,32,0,-108.2341549582,155.3424184705,14861.7402227287,14861.7402227287,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8610,13,0,-108.2341549582,155.3424184705,14861.7402227287,14861.7402227287,-0.2006886799,0.2113837893,872.7270487151,0.1056580016,-1
8610,-13,0,-108.2341549582,155.3424184705,14861.7402227287,14861.7402227287,-1.0386894615,1.5674262173,4509.194459312,0.1056580082,1
8611,32,0,-108.2341549582,155.3424184705,256.9760257692,256.9760257692,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8611,13,0,-108.2341549582,155.3424184705,256.9760257692,256.9760257692,-1.0007440838,1.5007120567,4611.1513603101,0.1056579905,-1
8611,-13,0,-108.2341549582,155.3424184705,256.9760257692,256.9760257692,-0.2386340577,0.2780979499,770.7701477171,0.1056580005,1
8612,32,0,-108.2341549582,155.3424184705,1627.5707678026,1627.5707678026,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8612,13,0,-108.2341549582,155.3424184705,1627.5707678026,1627.5707678026,-1.107164203,1.5863125426,4840.0465391067,0.1056580258,-1
8612,-13,0,-108.2341549582,155.3424184705,1627.5707678026,1627.5707678026,-0.1322139384,0.192497464,541.8749689204,0.1056580013,1
8613,32,0,-108.2341549582,155.3424184705,19040.6006935658,19040.6006935658,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8613,13,0,-108.2341549582,155.3424184705,19040.6006935658,19040.6006935658,-0.9615278562,1.4441391788,4045.7527631319,0.1056579817,-1
8613,-13,0,-108.2341549582,155.3424184705,19040.6006935658,19040.6006935658,-0.2778502853,0.3346708277,1336.1687448952,0.1056580027,1
8614,32,0,-108.2341549582,155.3424184705,17594.7513989884,17594.7513989884,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8614,13,0,-108.2341549582,155.3424184705,17594.7513989884,17594.7513989884,-0.3344765608,0.7124134017,1978.9175219044,0.105658006,-1
8614,-13,0,-108.2341549582,155.3424184705,17594.7513989884,17594.7513989884,-0.9049015806,1.0663966048,3403.0039861228,0.1056579905,1
8615,32,0,-108.2341549582,155.3424184705,12363.496363441,12363.496363441,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8615,13,0,-108.2341549582,155.3424184705,12363.496363441,12363.496363441,-0.5698376189,1.0245754071,2697.8433730948,0.1056579949,-1
