particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
9773,-13,0,-331.4503409513,293.7208396716,2947.3539625881,2947.3539625881,0.051509351,0.0321348186,119.4086825433,0.105658,1
9774,32,0,-331.4503409513,293.7208396716,12914.8283808362,12914.8283808362,-0.1775082507,0.157302214,251.7085292863,0.3548,0
9774,13,0,-331.4503409513,293.7208396716,12914.8283808362,12914.8283808362,-0.1608753677,0.1280777001,82.0869236305,0.105658,-1
9774,-13,0,-331.4503409513,293.7208396716,12914.8283808362,12914.8283808362,-0.016632883,0.0292245139,169.6216056603,0.105658,1
9775,32,0,-206.090682438,277.9455693942,14698.7806422596,14698.7806422596,-0.119005337,0.1604973392,271.3975602938,0.3548,0
9775,13,0,-206.090682438,277.9455693942,14698.7806422596,14698.7806422596,-0.0653745577,0.1379519347,63.7265735274,0.105658,-1
9775,-13,0,-206.090682438,277.9455693942,14698.7806422596,14698.7806422596,-0.0536307793,0.0225454045,207.6709867697,0.105658,1
9776,32,0,-128.7760168751,322.0686658318,13884.6708060456,13884.6708060456,-0.0960043594,0.2401067893,350.3917113084,0.3548,0
9776,13,0,-128.7760168751,322.0686658318,13884.6708060456,13884.6708060456,-0.188469678,0.0956051304,202.374432568,0.1056579999,-1
9776,-13,0,-128.7760168751,322.0686658318,13884.6708060456,13884.6708060456,0.0924653186,0.1445016589,148.0172787349,0.105658,1
9777,32,0,-309.2612513791,480.9656072209,6265.3055198333,6265.3055198333,-0.2283030194,0.355058708,346.9636710713,0.3548,0
9777,13,0,-309.2612513791,480.9656072209,6265.3055198333,6265.3055198333,0.0153345969,0.1859128621,191.0433522203,0.105658,-1
9777,-13,0,-309.2612513791,480.9656072209,6265.3055198333,6265.3055198333,-0.2436376162,0.1691458458,155.9203188468,0.105658,1
9778,32,0,-331.4503409513,293.7208396716,14866.3151542874,14866.3151542874,-0.1775082507,0.157302214,251.7085292863,0.3548,0
9778,13,0,-331.4503409513,293.7208396716,14866.3151542874,14866.3151542874,0.0199894165,0.0814505319,160.0138528017,0.105658,-1
9778,-13,0,-331.4503409513,293.7208396716,14866.3151542874,14866.3151542874,-0.1974976672,0.0758516821,91.6946764891,0.105658,1
9779,32,0,-128.7760168751,322.0686658318,6747.8457765887,6747.8457765887,-0.0960043594,0.2401067893,350.3917113084,0.3548,0
9779,13,0,-128.7760168751,322.0686658318,6747.8457765887,6747.8457765887,-0.0876797156,0.2742641672,201.5210887438,0.105658,-1
9779,-13,0,-128.7760168751,322.0686658318,6747.8457765887,6747.8457765887,-0.0083246439,-0.0341573779,148.8706225591,0.105658,1
9780,32,0,-292.5286292481,309.4583971181,5195.9653993553,5195.9653993553,-0.1478166063,0.1563713274,237.4940365977,0.3548,0
9780,13,0,-292.5286292481,309.4583971181,5195.9653993553,5195.9653993553,-0.0983904551,0.2056283355,198.0262083302,0.1056580001,-1
9780,-13,0,-292.5286292481,309.4583971181,5195.9653993553,5195.9653993553,-0.0494261513,-0.0492570081,39.4678282704,0.105658,1
9781,32,0,-186.564472617,163.9289966944,3780.7637419586,3780.7637419586,-0.1148318135,0.1008995106,289.2884780972,0.3548,0
9781,13,0,-186.564472617,163.9289966944,3780.7637419586,3780.7637419586,-0.0132329103,0.1207050728,61.7185845941,0.105658,-1
9781,-13,0,-186.564472617,163.9289966944,3780.7637419586,3780.7637419586,-0.1015989032,-0.0198055622,227.5698935037,0.1056580001,1
9782,32,0,-233.2479068997,220.4555599276,5913.1732044532,5913.1732044532,-0.086214699,0.0814863035,173.7246393581,0.3548,0
9782,13,0,-233.2479068997,220.4555599276,5913.1732044532,5913.1732044532,0.0481609372,-0.0327994372,111.0392794352,0.105658,-1
9782,-13,0,-233.2479068997,220.4555599276,5913.1732044532,5913.1732044532,-0.1343756361,0.1142857407,62.6853599192,0.105658,1
9783,32,0,-292.5286292481,309.4583971181,18334.3108738638,18334.3108738638,-0.1478166063,0.1563713274,237.4940365977,0.3548,0
9783,13,0,-292.5286292481,309.4583971181,18334.3108738638,18334.3108738638,-0.1564947332,0.0220082023,181.8327642036,0.105658,-1
9783,-13,0,-292.5286292481,309.4583971181,18334.3108738638,18334.3108738638,0.0086781269,0.1343631252,55.6612723971,0.105658,1
9784,32,0,-331.4503409513,293.7208396716,9229.4536520092,9229.4536520092,-0.1775082507,0.157302214,251.7085292863,0.3548,0
9784,13,0,-331.4503409513,293.7208396716,9229.4536520092,9229.4536520092,-0.1225648178,-0.0642489139,112.1082732477,0.105658,-1
9784,-13,0,-331.4503409513,293.7208396716,9229.4536520092,9229.4536520092,-0.0549434329,0.2215511279,139.600256043,0.105658,1
9785,32,0,-206.090682438,277.9455693942,4450.472466227,4450.472466227,-0.119005337,0.1604973392,271.3975602938,0.3548,0
9785,13,0,-206.090682438,277.9455693942,4450.472466227,4450.472466227,0.0625631252,0.133038906,161.3173700925,0.105658,-1
9785,-13,0,-206.090682438,277.9455693942,4450.472466227,4450.472466227,-0.1815684622,0.0274584332,110.0801902047,0.105658,1
9786,32,0,-292.5286292481,309.4583971181,786.8702174738,786.8702174738,-0.1478166063,0.1563713274,237.4940365977,0.3548,0
9786,13,0,-292.5286292481,309.4583971181,786.8702174738,786.8702174738,-0.1467132163,0.1054039937,210.8908952237,0.105658,-1
9786,-13,0,-292.5286292481,309.4583971181,786.8702174738,786.8702174738,-0.00110339,0.0509673338,26.6031413769,0.105658,1
9787,32,0,-383.0151095569,511.0038459828,14911.3448998501,14911.3448998501,-0.5450442272,0.727176786,668.8268436708,0.3548,0
9787,13,0,-383.0151095569,511.0038459828,14911.3448998501,14911.3448998501,-0.520203836,0.5316674595,504.8305718865,0.1056579996,-1
9787,-13,0,-383.0151095569,511.0038459828,14911.3448998501,14911.3448998501,-0.0248403914,0.1955093266,163.9962719187,0.105658,1
9788,32,0,-303.3629195662,161.5948330526,14453.450463614,14453.450463614,-0.144673614,0.0770644894,224.1427484927,0.3548,0
9788,13,0,-303.3629195662,161.5948330526,14453.450463614,14453.450463614,-0.0173626737,0.0362710149,23.8199114737,0.105658,-1
9788,-13,0,-303.3629195662,161.5948330526,14453.450463614,14453.450463614,-0.1273109403,0.0407934746,200.3228370191,0.105658,1
9789,32,0,-111.2743481418,495.213481204,18382.5145263547,18382.5145263547,-0.0959055646,0.4268165064,405.0854139463,0.3548,0
9789,13,0,-111.2743481418,495.213481204,18382.5145263547,18382.5145263547,-0.0264412808,0.3893586636,241.5029249009,0.1056579999,-1
9789,-13,0,-111.2743481418,495.213481204,18382.5145263547,18382.5145263547,-0.0694642838,0.0374578428,163.5824890472,0.105658,1
9790,32,0,-303.3629195662,161.5948330526,3351.9877148328,3351.9877148328,-0.144673614,0.0770644894,224.1427484927,0.3548,0
9790,13,0,-303.3629195662,161.5948330526,3351.9877148328,3351.9877148328,-0.0667467323,-0.089970315,57.8216440256,0.105658,-1
9790,-13,0,-303.3629195662,161.5948330526,3351.9877148328,3351.9877148328,-0.0779268817,0.1670348044,166.3211044671,0.105658,1
9791,32,0,-383.0151095569,511.0038459828,11167.4317499828,11167.4317499828,-0.5450442272,0.727176786,668.8268436708,0.3548,0
9791,13,0,-383.0151095569,511.0038459828,11167.4317499828,11167.4317499828,-0.5236272063,0.6398644392,591.1007046452,0.1056580005,-1
9791,-13,0,-383.0151095569,511.0038459828,11167.4317499828,11167.4317499828,-0.0214170211,0.0873123469,77.7261391601,0.105658,1
9792,32,0,-383.0151095569,511.0038459828,7934.2646824164,7934.2646824164,-0.5450442272,0.727176786,668.8268436708,0.3548,0
9792,13,0,-383.0151095569,511.0038459828,7934.2646824164,7934.2646824164,-0.3252134076,0.4302652298,293.3074758719,0.1056579999,-1
9792,-13,0,-383.0151095569,511.0038459828,7934.2646824164,7934.2646824164,-0.2198308197,0.2969115563,375.5193679333,0.1056579998,1
9793,32,0,-104.8548890355,256.4205923937,2003.5158288256,2003.5158288256,-0.0821278939,0.2008421676,368.1288538664,0.3548,0
9793,13,0,-104.8548890355,256.4205923937,2003.5158288256,2003.5158288256,-0.0022994313,-0.0606234863,119.8808269771,0.105658,-1
9793,-13,0,-104.8548890355,256.4205923937,2003.5158288256,2003.5158288256,-0.0798284625,0.2614656539,248.248026881,0.1056579999,1
9794,32,0,-331.4503409513,293.7208396716,10031.4041547862,10031.4041547862,-0.1775082507,0.157302214,251.7085292863,0.3548,0
9794,13,0,-331.4503409513,293.7208396716,10031.4041547862,10031.4041547862,-0.084550424,0.0720268507,207.3394259481,0.105658,-1
9794,-13,0,-331.4503409513,293.7208396716,10031.4041547862,10031.4041547862,-0.0929578268,0.0852753633,44.3691033427,0.105658,1
9795,32,0,-331.4503409513,293.7208396716,15764.4703044883,15764.4703044883,-0.1775082507,0.157302214,251.7085292863,0.3548,0
9795,13,0,-331.4503409513,293.7208396716,15764.4703044883,15764.4703044883,0.056144786,0.0978137209,69.6259984573,0.105658,-1
9795,-13,0,-331.4503409513,293.7208396716,15764.4703044883,15764.4703044883,-0.2336530367,0.059488493,182.0825308334,0.105658,1
9796,32,0,-208.908433312,391.3857406191,9246.4394165939,9246.4394165939,-0.0877044557,0.1643125307,197.3165636904,0.3548,0
9796,13,0,-208.908433312,391.3857406191,9246.4394165939,9246.4394165939,-0.1619897912,0.0661507554,68.5609869488,0.105658,-1
9796,-13,0,-208.908433312,391.3857406191,9246.4394165939,9246.4394165939,0.0742853354,0.0981617753,128.7555767402,0.105658,1
9797,32,0,-206.090682438,277.9455693942,12180.8420856307,12180.8420856307,-0.119005337,0.1604973392,271.3975602938,0.3548,0
9797,13,0,-206.090682438,277.9455693942,12180.8420856307,12180.8420856307,-0.0039157081,-0.0452862352,41.2270563981,0.105658,-1
9797,-13,0,-206.090682438,277.9455693942,12180.8420856307,12180.8420856307,-0.1150896289,0.2057835744,230.1705038991,0.105658,1
9798,32,0,-198.6925232833,401.8659485917,4233.1330370907,4233.1330370907,-0.1208143555,0.2443533091,285.7820018807,0.3548,0
9798,13,0,-198.6925232833,401.8659485917,4233.1330370907,4233.1330370907,0.0131604353,0.0223662935,30.0463438613,0.105658,-1
9798,-13,0,-198.6925232833,401.8659485917,4233.1330370907,4233.1330370907,-0.1339747907,0.2219870155,255.7356579981,0.105658,1
9799,32,0,-383.0151095569,511.0038459828,17527.4368520301,17527.4368520301,-0.5450442272,0.727176786,668.8268436708,0.3548,0
9799,13,0,-383.0151095569,511.0038459828,17527.4368520301,17527.4368520301,-0.2230818621,0.4924506298,328.4890701492,0.1056579999,-1
9799,-13,0,-383.0151095569,511.0038459828,17527.4368520301,17527.4368520301,-0.3219623653,0.2347261563,340.337773656,0.1056579998,1
9800,32,0,-208.908433312,391.3857406191,11729.2056596681,11729.2056596681,-0.0877044557,0.1643125307,197.3165636904,0.3548,0
9800,13,0,-208.908433312,391.3857406191,11729.2056596681,11729.2056596681,-0.1557087937,0.0675822433,63.9342866314,0.105658,-1
