particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
22,32,0,-270.6385923545,514.4271463802,1421.6810578147,1421.6810578147,-1.0451186754,1.9865511904,1814.9879260421,0.3547999994,0
22,13,0,-270.6385923545,514.4271463802,1421.6810578147,1421.6810578147,-0.7541863401,1.2521491295,1091.8252983746,0.1056580038,-1
22,-13,0,-270.6385923545,514.4271463802,1421.6810578147,1421.6810578147,-0.2909323353,0.7344020609,723.1626276143,0.1056580002,1
23,32,0,-125.5401672597,401.0091903239,2096.3667765475,2096.3667765475,-0.1013803168,0.3238361047,379.5498280121,0.3547999999,0
23,13,0,-125.5401672597,401.0091903239,2096.3667765475,2096.3667765475,0.09656648,0.1270662875,136.0469377303,0.105658,-1
23,-13,0,-125.5401672597,401.0091903239,2096.3667765475,2096.3667765475,-0.1979467967,0.1967698172,243.5028902464,0.1056580001,1
24,32,0,-197.4875261604,308.119554834,950.1529551343,950.1529551343,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
24,13,0,-197.4875261604,308.119554834,950.1529551343,950.1529551343,-0.068992921,-0.072185493,81.6848165732,0.105658,-1
24,-13,0,-197.4875261604,308.119554834,950.1529551343,950.1529551343,0.0171303558,0.1531013402,41.742754275,0.105658,1
25,32,0,-382.0042893888,270.8424475478,2833.9364071247,2833.9364071247,-1.1933524563,0.8460912849,1468.2443889971,0.3548,0
25,13,0,-382.0042893888,270.8424475478,2833.9364071247,2833.9364071247,-0.8052785284,0.4455012093,820.6558446722,0.1056579988,-1
25,-13,0,-382.0042893888,270.8424475478,2833.9364071247,2833.9364071247,-0.3880739263,0.4005900744,647.5885423057,0.1056580002,1
26,32,0,-97.6518824076,414.5747981496,1942.8601172128,1942.8601172128,-0.2538552483,1.0777261608,1221.8091833543,0.3548000004,0
26,13,0,-97.6518824076,414.5747981496,1942.8601172128,1942.8601172128,0.0359218567,0.2095557079,293.3353438302,0.1056580003,-1
26,-13,0,-97.6518824076,414.5747981496,1942.8601172128,1942.8601172128,-0.2897771054,0.8681704546,928.4738415103,0.105658001,1
27,32,0,-408.7788285478,316.4915726195,1797.1064648039,1797.1064648039,-1.1192610847,0.8665730125,1286.8883442357,0.3547999997,0
27,13,0,-408.7788285478,316.4915726195,1797.1064648039,1797.1064648039,-0.4606410806,0.5337858102,606.2593416328,0.105658001,-1
27,-13,0,-408.7788285478,316.4915726195,1797.1064648039,1797.1064648039,-0.6586200039,0.332787202,680.6290022359,0.1056579999,1
28,32,0,-464.7646409828,333.9647412415,2751.5684856345,2751.5684856345,-0.5626595746,0.4043088537,568.9976747934,0.3547999999,0
28,13,0,-464.7646409828,333.9647412415,2751.5684856345,2751.5684856345,-0.106895394,-0.0077526655,88.4424263395,0.105658,-1
28,-13,0,-464.7646409828,333.9647412415,2751.5684856345,2751.5684856345,-0.4557641807,0.4120615193,480.5552486392,0.1056579999,1
29,32,0,-407.734216401,372.760962947,2210.3107148737,2210.3107148737,-0.5435547725,0.4969315605,626.5619435688,0.3547999999,0
29,13,0,-407.734216401,372.760962947,2210.3107148737,2210.3107148737,-0.1343691042,0.2310516673,152.8877504421,0.105658,-1
29,-13,0,-407.734216401,372.760962947,2210.3107148737,2210.3107148737,-0.4091856683,0.2658798931,473.6741931063,0.1056580002,1
30,32,0,-197.4875261604,308.119554834,933.5954984704,933.5954984704,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
30,13,0,-197.4875261604,308.119554834,933.5954984704,933.5954984704,-0.0233032946,0.0963707938,109.9079459616,0.105658,-1
30,-13,0,-197.4875261604,308.119554834,933.5954984704,933.5954984704,-0.0285592706,-0.0154549466,13.5196248866,0.105658,1
31,32,0,-197.4875261604,308.119554834,1009.0068533082,1009.0068533082,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
31,13,0,-197.4875261604,308.119554834,1009.0068533082,1009.0068533082,0.0587011538,0.1077714599,93.8578468837,0.105658,-1
31,-13,0,-197.4875261604,308.119554834,1009.0068533082,1009.0068533082,-0.1105637189,-0.0268556127,29.5697239645,0.105658,1
32,32,0,-221.6730362069,370.8207293168,2533.987212416,2533.987212416,-0.3644326237,0.6096328791,772.6845630299,0.3548000002,0
32,13,0,-221.6730362069,370.8207293168,2533.987212416,2533.987212416,-0.1234908127,0.0756369023,116.5576217097,0.105658,-1
32,-13,0,-221.6730362069,370.8207293168,2533.987212416,2533.987212416,-0.240941811,0.5339959768,656.1269412835,0.1056580002,1
33,32,0,-197.4875261604,308.119554834,2575.1609904842,2575.1609904842,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
33,13,0,-197.4875261604,308.119554834,2575.1609904842,2575.1609904842,0.0403750171,-0.089249006,56.6694338786,0.105658,-1
33,-13,0,-197.4875261604,308.119554834,2575.1609904842,2575.1609904842,-0.0922375822,0.1701648532,66.7581369697,0.105658,1
34,32,0,-459.0951685176,318.3709677647,793.08877723,793.08877723,-1.0292942581,0.7137897141,1053.7429589828,0.3548000004,0
34,13,0,-459.0951685176,318.3709677647,793.08877723,793.08877723,-0.5580151151,0.2853647259,429.4142739732,0.1056580005,-1
34,-13,0,-459.0951685176,318.3709677647,793.08877723,793.08877723,-0.4712791443,0.4284249891,624.3286862934,0.1056579996,1
35,32,0,-175.9664019658,523.0058779638,2282.6361377187,2282.6361377187,-0.499800049,1.4855015534,1334.9481516237,0.3548000004,0
35,13,0,-175.9664019658,523.0058779638,2282.6361377187,2282.6361377187,-0.3230585173,0.8685178193,895.8289228316,0.1056579999,-1
35,-13,0,-175.9664019658,523.0058779638,2282.6361377187,2282.6361377187,-0.1767415321,0.6169837352,439.1192297914,0.1056579995,1
36,32,0,-298.4637037875,256.5555637525,116.6381343967,116.6381343967,-0.0703176782,0.0604441724,110.7314166287,0.3548,0
36,13,0,-298.4637037875,256.5555637525,116.6381343967,116.6381343967,-0.1057992338,0.0949831782,30.0039321171,0.105658,-1
36,-13,0,-298.4637037875,256.5555637525,116.6381343967,116.6381343967,0.0354815557,-0.0345390059,80.7274845124,0.105658,1
37,32,0,-97.6518824076,414.5747981496,229.093156961,229.093156961,-0.2538552483,1.0777261608,1221.8091833543,0.3548000004,0
37,13,0,-97.6518824076,414.5747981496,229.093156961,229.093156961,-0.0425475877,0.1356489686,129.0145224771,0.1056580001,-1
37,-13,0,-97.6518824076,414.5747981496,229.093156961,229.093156961,-0.211307661,0.9420771939,1092.7946628634,0.1056580027,1
38,32,0,-81.0992914964,512.0297694892,1783.7488096623,1783.7488096623,-0.100072327,0.6318182265,579.9556669018,0.3548000001,0
38,13,0,-81.0992914964,512.0297694892,1783.7488096623,1783.7488096623,-0.1825190915,0.2807872402,312.7053598799,0.105658,-1
38,-13,0,-81.0992914964,512.0297694892,1783.7488096623,1783.7488096623,0.0824467645,0.3510309864,267.2503071416,0.105658,1
39,32,0,-278.8097402993,472.5843240479,1104.5431762596,1104.5431762596,-0.6161577773,1.0443914419,1038.6801946912,0.3547999994,0
39,13,0,-278.8097402993,472.5843240479,1104.5431762596,1104.5431762596,-0.3235100726,0.4441095329,580.3521763677,0.1056580002,-1
39,-13,0,-278.8097402993,472.5843240479,1104.5431762596,1104.5431762596,-0.2926477044,0.6002819086,458.328017898,0.105658,1
40,32,0,-175.9664019658,523.0058779638,2291.150838057,2291.150838057,-0.499800049,1.4855015534,1334.9481516237,0.3548000004,0
40,13,0,-175.9664019658,523.0058779638,2291.150838057,2291.150838057,-0.1048333915,0.720495333,659.0275598954,0.1056579996,-1
40,-13,0,-175.9664019658,523.0058779638,2291.150838057,2291.150838057,-0.394966658,0.7650062215,675.9205927276,0.1056579999,1
41,32,0,-197.4875261604,308.119554834,2910.5295936668,2910.5295936668,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
41,13,0,-197.4875261604,308.119554834,2910.5295936668,2910.5295936668,-0.1544079355,-0.00940051,76.5261173797,0.105658,-1
41,-13,0,-197.4875261604,308.119554834,2910.5295936668,2910.5295936668,0.1025453704,0.0903163572,46.9014534685,0.105658,1
42,32,0,-197.4875261604,308.119554834,1085.6648225447,1085.6648225447,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
42,13,0,-197.4875261604,308.119554834,1085.6648225447,1085.6648225447,0.0305858684,-0.0927521063,39.9388000268,0.105658,-1
42,-13,0,-197.4875261604,308.119554834,1085.6648225447,1085.6648225447,-0.0824484335,0.1736679535,83.4887708214,0.105658,1
43,32,0,-298.4637037875,256.5555637525,2514.2268201447,2514.2268201447,-0.0703176782,0.0604441724,110.7314166287,0.3548,0
43,13,0,-298.4637037875,256.5555637525,2514.2268201447,2514.2268201447,0.0568610972,-0.0751045936,58.2017994235,0.105658,-1
43,-13,0,-298.4637037875,256.5555637525,2514.2268201447,2514.2268201447,-0.1271787754,0.135548766,52.5296172059,0.105658,1
44,32,0,-80.0151359314,250.5478691854,1538.5894590792,1538.5894590792,-0.1702240092,0.533014939,999.8768783511,0.3547999999,0
44,13,0,-80.0151359314,250.5478691854,1538.5894590792,1538.5894590792,-0.2352083068,0.2945461303,551.4649462849,0.1056580002,-1
44,-13,0,-80.0151359314,250.5478691854,1538.5894590792,1538.5894590792,0.0649842978,0.2384688081,448.4119310309,0.1056579996,1
45,32,0,-280.5826390304,479.5923416747,1758.793151803,1758.793151803,-0.2741030737,0.4685169953,459.1461719828,0.3547999999,0
45,13,0,-280.5826390304,479.5923416747,1758.793151803,1758.793151803,-0.0612783181,0.1900367026,92.7669937419,0.105658,-1
45,-13,0,-280.5826390304,479.5923416747,1758.793151803,1758.793151803,-0.2128247556,0.2784802927,366.3791782476,0.1056579998,1
46,32,0,-298.4637037875,256.5555637525,1070.5074807156,1070.5074807156,-0.0703176782,0.0604441724,110.7314166287,0.3548,0
46,13,0,-298.4637037875,256.5555637525,1070.5074807156,1070.5074807156,-0.0593440673,-0.0902934131,73.0188212809,0.105658,-1
46,-13,0,-298.4637037875,256.5555637525,1070.5074807156,1070.5074807156,-0.0109736109,0.1507375855,37.7125953486,0.105658,1
47,32,0,-81.0992914964,512.0297694892,2405.4454763243,2405.4454763243,-0.100072327,0.6318182265,579.9556669018,0.3548000001,0
47,13,0,-81.0992914964,512.0297694892,2405.4454763243,2405.4454763243,-0.1745344214,0.2501629113,294.4888876947,0.105658,-1
47,-13,0,-81.0992914964,512.0297694892,2405.4454763243,2405.4454763243,0.0744620944,0.3816553153,285.4667793268,0.105658,1
48,32,0,-407.734216401,372.760962947,2405.7303446613,2405.7303446613,-0.5435547725,0.4969315605,626.5619435688,0.3547999999,0
48,13,0,-407.734216401,372.760962947,2405.7303446613,2405.7303446613,-0.3889570324,0.2280840231,285.1360754524,0.1056580001,-1
48,-13,0,-407.734216401,372.760962947,2405.7303446613,2405.7303446613,-0.1545977401,0.2688475374,341.4258680959,0.105658,1
49,32,0,-280.5826390304,479.5923416747,1742.6357243183,1742.6357243183,-0.2741030737,0.4685169953,459.1461719828,0.3547999999,0
49,13,0,-280.5826390304,479.5923416747,1742.6357243183,1742.6357243183,-0.1730643938,0.405200697,395.0923059111,0.1056579998,-1
49,-13,0,-280.5826390304,479.5923416747,1742.6357243183,1742.6357243183,-0.1010386799,0.0633162983,64.0538660785,0.105658,1
50,32,0,-175.9664019658,523.0058779638,2143.0296218166,2143.0296218166,-0.499800049,1.4855015534,1334.9481516237,0.3548000004,0
50,13,0,-175.9664019658,523.0058779638,2143.0296218166,2143.0296218166,-0.1314184363,0.5453858881,382.1914590417,0.1056579998,-1
50,-13,0,-175.9664019658,523.0058779638,2143.0296218166,2143.0296218166,-0.3683816131,0.9401156663,952.7566935813,0.1056580005,1
51,32,0,-197.4875261604,308.119554834,2104.0903904141,2104.0903904141,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
51,13,0,-197.4875261604,308.119554834,2104.0903904141,2104.0903904141,-0.1161866702,0.1531202658,64.372408206,0.105658,-1
51,-13,0,-197.4875261604,308.119554834,2104.0903904141,2104.0903904141,0.0643241051,-0.0722044186,59.0551626422,0.105658,1
52,32,0,-197.4875261604,308.119554834,2671.524295158,2671.524295158,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
52,13,0,-197.4875261604,308.119554834,2671.524295158,2671.524295158,-0.0155742984,-0.1044243596,44.4938584347,0.105658,-1
52,-13,0,-197.4875261604,308.119554834,2671.524295158,2671.524295158,-0.0362882668,0.1853402068,78.9337124136,0.105658,1
53,32,0,-407.734216401,372.760962947,1362.636471761,1362.636471761,-0.5435547725,0.4969315605,626.5619435688,0.3547999999,0
53,13,0,-407.734216401,372.760962947,1362.636471761,1362.636471761,-0.1134923712,0.1789679998,284.8128853077,0.1056580001,-1
53,-13,0,-407.734216401,372.760962947,1362.636471761,1362.636471761,-0.4300624013,0.3179635607,341.7490582407,0.105658,1
54,32,0,-280.5826390304,479.5923416747,1444.1070976771,1444.1070976771,-0.2741030737,0.4685169953,459.1461719828,0.3547999999,0
54,13,0,-280.5826390304,479.5923416747,1444.1070976771,1444.1070976771,-0.1452938432,0.4438689166,351.6178154687,0.1056579998,-1
54,-13,0,-280.5826390304,479.5923416747,1444.1070976771,1444.1070976771,-0.1288092305,0.0246480787,107.5283565209,0.105658,1
55,32,0,-374.0258739904,178.4205021126,462.9639598632,462.9639598632,-0.1557580594,0.0743008254,195.7251971677,0.3548,0
55,13,0,-374.0258739904,178.4205021126,462.9639598632,462.9639598632,-0.2090507391,-0.027033985,105.8440117144,0.105658,-1
55,-13,0,-374.0258739904,178.4205021126,462.9639598632,462.9639598632,0.0532926797,0.1013348104,89.8811854546,0.105658,1
56,32,0,-278.8097402993,472.5843240479,2065.7625643073,2065.7625643073,-0.6161577773,1.0443914419,1038.6801946912,0.3547999994,0
56,13,0,-278.8097402993,472.5843240479,2065.7625643073,2065.7625643073,-0.0725861759,0.2244827622,156.3462071375,0.105658,-1
56,-13,0,-278.8097402993,472.5843240479,2065.7625643073,2065.7625643073,-0.5435716011,0.8199086793,882.3339871282,0.105658001,1
57,32,0,-369.3948145716,333.4475705432,2614.4192352576,2614.4192352576,-0.6812605945,0.6149644803,866.8028537521,0.3547999999,0
57,13,0,-369.3948145716,333.4475705432,2614.4192352576,2614.4192352576,-0.4680672184,0.5313785186,702.6186390785,0.1056580002,-1
57,-13,0,-369.3948145716,333.4475705432,2614.4192352576,2614.4192352576,-0.2131933762,0.0835859617,164.1842148048,0.105658,1
58,32,0,-197.4875261604,308.119554834,2606.4236956768,2606.4236956768,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
58,13,0,-197.4875261604,308.119554834,2606.4236956768,2606.4236956768,0.0588444368,-0.0566085714,27.2375607358,0.105658,-1
58,-13,0,-197.4875261604,308.119554834,2606.4236956768,2606.4236956768,-0.1107070019,0.1375244186,96.1900101124,0.105658,1
59,32,0,-280.5826390304,479.5923416747,2496.1243675298,2496.1243675298,-0.2741030737,0.4685169953,459.1461719828,0.3547999999,0
59,13,0,-280.5826390304,479.5923416747,2496.1243675298,2496.1243675298,-0.2038698641,0.08711963,162.3194817619,0.105658,-1
59,-13,0,-280.5826390304,479.5923416747,2496.1243675298,2496.1243675298,-0.0702332096,0.3813973653,296.8266902277,0.105658,1
60,32,0,-197.4875261604,308.119554834,2138.6917290995,2138.6917290995,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
60,13,0,-197.4875261604,308.119554834,2138.6917290995,2138.6917290995,-0.0345751733,0.1367051831,33.2744956074,0.105658,-1
60,-13,0,-197.4875261604,308.119554834,2138.6917290995,2138.6917290995,-0.0172873919,-0.0557893359,90.1530752408,0.105658,1
61,32,0,-278.8097402993,472.5843240479,1246.7911566499,1246.7911566499,-0.6161577773,1.0443914419,1038.6801946912,0.3547999994,0
61,13,0,-278.8097402993,472.5843240479,1246.7911566499,1246.7911566499,-0.0681623953,0.2218461465,282.5426295048,0.1056579999,-1
61,-13,0,-278.8097402993,472.5843240479,1246.7911566499,1246.7911566499,-0.5479953818,0.822545295,756.1375647608,0.1056580016,1
62,32,0,-280.5826390304,479.5923416747,396.0030174887,396.0030174887,-0.2741030737,0.4685169953,459.1461719828,0.3547999999,0
62,13,0,-280.5826390304,479.5923416747,396.0030174887,396.0030174887,-0.1598822249,0.313224862,181.809159269,0.1056579999,-1
62,-13,0,-280.5826390304,479.5923416747,396.0030174887,396.0030174887,-0.1142208488,0.1552921333,277.3370127206,0.105658,1
63,32,0,-197.4875261604,308.119554834,1969.1448205669,1969.1448205669,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
63,13,0,-197.4875261604,308.119554834,1969.1448205669,1969.1448205669,-0.0084478122,0.1526932901,39.3378808066,0.105658,-1
63,-13,0,-197.4875261604,308.119554834,1969.1448205669,1969.1448205669,-0.043414753,-0.0717774429,84.0896900417,0.105658,1
64,32,0,-197.4875261604,308.119554834,1866.9674339621,1866.9674339621,-0.0518625652,0.0809158472,123.4275708481,0.3548,0
64,13,0,-197.4875261604,308.119554834,1866.9674339621,1866.9674339621,0.1038908285,-0.0195685132,60.8835931719,0.105658,-1
64,-13,0,-197.4875261604,308.119554834,1866.9674339621,1866.9674339621,-0.1557533937,0.1004843604,62.5439776764,0.105658,1
65,32,0,-175.9664019658,523.0058779638,2548.2743274277,2548.2743274277,-0.499800049,1.4855015534,1334.9481516237,0.3548000004,0
65,13,0,-175.9664019658,523.0058779638,2548.2743274277,2548.2743274277,-0.388933407,0.8200099318,837.7418637682,0.1056579994,-1
65,-13,0,-175.9664019658,523.0058779638,2548.2743274277,2548.2743274277,-0.1108666425,0.6654916227,497.2062888548,0.1056580002,1
66,32,0,-370.7042353882,345.0277594845,2282.0926588832,2282.0926588832,-0.8459163901,0.7873247967,1072.5011083772,0.3548,0
66,13,0,-370.7042353882,345.0277594845,2282.0926588832,2282.0926588832,-0.3150206769,0.1303104522,300.7892224144,0.1056579998,-1
66,-13,0,-370.7042353882,345.0277594845,2282.0926588832,2282.0926588832,-0.5308957131,0.6570143445,771.7118859134,0.1056579994,1
67,32,0,-298.4637037875,256.5555637525,16.2844422224,16.2844422224,-0.0703176782,0.0604441724,110.7314166287,0.3548,0
67,13,0,-298.4637037875,256.5555637525,16.2844422224,16.2844422224,-0.0095682342,0.1695871998,67.9397736299,0.105658,-1
67,-13,0,-298.4637037875,256.5555637525,16.2844422224,16.2844422224,-0.060749444,-0.1091430274,42.7916429995,0.105658,1
68,32,0,-175.9664019658,523.0058779638,2193.31085876,2193.31085876,-0.499800049,1.4855015534,1334.9481516237,0.3548000004,0
68,13,0,-175.9664019658,523.0058779638,2193.31085876,2193.31085876,-0.0150146788,0.1669573002,167.0932925092,0.1056579999,-1
68,-13,0,-175.9664019658,523.0058779638,2193.31085876,2193.31085876,-0.4847853706,1.3185442543,1167.8548601138,0.1056579983,1
69,32,0,-357.9977974772,193.6132951522,2071.8902017016,2071.8902017016,-0.9967449835,0.5390622011,1308.5838671393,0.3548000007,0
